id,name,region,subregion_or_pdo_pgi,cultivars,harvest_year,category,color,fruitiness_intensity,bitterness_intensity,pungency_intensity,aroma_notes,taste_notes,defects,processing,filtration,acidity_pct,awards,description
INT-000402,Tsounati Mountain • Ribatejo,Ribatejo,Beira Interior,Chetoui,2024.0758685008175,EVOO,deep green,7.588666653096128,6.007631502274658,8.25,wild greens;artichoke;oregano,bold bitterness;strong pepper,none,"cold extraction, two-phase",unfiltered,0.21695118609381467,—,Mountain Tsounati with intense pepper and wild herb character.
INT-000703,Sitia Sunrise • Umbria,Umbria,Liguria,Mission,2024.032374050903,EVOO,bright green,7.818005043952695,5.675688374162701,6.2467372629983196,green tomato;artichoke;nettle,firm bitterness;spicy tail,none,"three-phase, inert gas",filtered,0.2158559249362458,—,High‑energy Sitia EVOO with classic Cretan grassiness; for soups and grilled octopus.
INT-000477,Zakynthos Grove • La Rioja,La Rioja,Mendoza,Chemlali,2024.0920533440174,EVOO,green,7.083951233285516,5.275071337669179,5.682542926139651,green banana;parsley;pepper leaf,fresh;medium body;clean heat,none,two-phase,unfiltered,0.34484904389748966,—,Lively island Koroneiki with green banana and clean peppery lift.
INT-000106,Sitia Sunrise • Koura,Koura,Akkar,Arbosana,2023.995419468741,EVOO,bright green,7.536409118321083,5.339511669763789,6.779913740821132,green tomato;artichoke;nettle,firm bitterness;spicy tail,none,"three-phase, inert gas",filtered,0.2513531423499174,—,High‑energy Sitia EVOO with classic Cretan grassiness; for soups and grilled octopus.
INT-000566,Kefalonian Bay • Provence,Provence,Corsica,Mission,2023.993391715662,EVOO,golden-green,6.143658240517351,4.546986671100493,5.545583580072329,ripe apple;oregano;almond,round;mildly peppery,none,cold extraction,filtered,0.32104936209384605,—,Island blend leaning ripe and round; table‑friendly and forgiving.
INT-000390,Arcadian Orchard • Sousse,Sousse,Sfax,Arbequina,2023.9994334234111,EVOO,golden,5.695960407462534,3.5504881254904497,4.758540162092093,ripe pear;chamomile;almond,buttery;gentle bitterness,none,cold extraction,filtered,0.34082562024649943,—,Approachable blend suited for everyday cooking and baking.
2,Laconian Peaks,Peloponnese,Laconia,Athinolia;Koroneiki,2024.0,EVOO,bright green,7.0,5.0,6.0,green banana;wild herbs;chicory,gentle bitterness;clean;long aftertaste,none,"two-phase mill, cold",unfiltered,0.3,—,"Athinolia brings elegance and floral notes, softened by Koroneiki; versatile everyday oil."
INT-000768,Arcadian Orchard • Kairouan,Kairouan,Kairouan,Chetoui,2024.028605514916,EVOO,golden,6.013351822666743,4.17266818556382,3.965935067944845,ripe pear;chamomile;almond,buttery;gentle bitterness,none,cold extraction,filtered,0.39084585357998974,—,Approachable blend suited for everyday cooking and baking.
INT-000562,Makri Heritage • Provence,Provence,Provence,Coratina,2023.9687966979773,EVOO,emerald green,7.959140666937974,4.428985802628007,7.966537099065876,tomato leaf;green pepper;fresh herbs,crisply bitter;vivid pepper,none,"cold extraction, decanter",unfiltered,0.3070760898075543,—,"Distinct Makri cultivar, tomato‑leaf aromas and vibrant pepper; superb for bruschetta."
INT-000081,Messinian Classic • Kairouan,Kairouan,Sousse,Arbosana,2023.998331786342,EVOO,green-gold,6.723532830026059,6.055165015686236,6.807808034222106,artichoke;arugula;green almond,assertive;peppery;structured,none,cold-extracted,filtered,0.28683337548241533,—,Quintessential Messinian Koroneiki; assertive but balanced; for red sauces and grills.
INT-000206,Zakynthos Grove • Sousse,Sousse,Kairouan,Chetoui,2023.982462510847,EVOO,green,6.711711261787069,5.612840103405386,5.842986735693629,green banana;parsley;pepper leaf,fresh;medium body;clean heat,none,two-phase,unfiltered,0.31834857131164745,—,Lively island Koroneiki with green banana and clean peppery lift.
INT-000035,Phthiotis Vale • Zgharta,Zgharta,Akkar,Mission,2023.9783982398064,EVOO,golden,4.938763796561778,3.8139145019195606,3.434866842343756,ripe apple;dried herb;almond,soft;low bitterness;light heat,none,cold extraction,filtered,0.4536210831063473,—,"Gentle mainland blend with friendly, ripe flavor profile."
INT-000509,Olympia Fields • İzmir,İzmir,İzmir,Manzanilla,2024.063504610615,EVOO,green-gold,6.754157997392621,4.347433503467878,6.710719368714706,fresh-cut grass;green almond;citrus zest,balanced;clean;medium pepper,none,three-phase,filtered,0.2806874272969516,—,Clean classic profile; versatile on legumes and grilled vegetables.
INT-000428,Sitia Sunrise • Umbria,Umbria,Umbria,Leccino,2023.9695905046112,EVOO,bright green,8.49644914578787,6.080560333511543,6.832870158855911,green tomato;artichoke;nettle,firm bitterness;spicy tail,none,"three-phase, inert gas",filtered,0.1875,—,High‑energy Sitia EVOO with classic Cretan grassiness; for soups and grilled octopus.
INT-000455,Kefalonian Bay • Provence,Provence,Provence,Koroneiki,2024.0437708757884,EVOO,golden-green,5.238421765747129,3.8069155762003026,3.9361554159705934,ripe apple;oregano;almond,round;mildly peppery,none,cold extraction,filtered,0.38742437591060414,—,Island blend leaning ripe and round; table‑friendly and forgiving.
INT-000367,Corfiot Lianolia • Ribatejo,Ribatejo,Ribatejo,Mission,2024.0575436551544,EVOO,green-gold,6.957962452370312,4.150626710619996,4.21486823683923,green walnut;wild fennel;apple skin,silky;fresh;medium pepper,none,cold-extracted,filtered,0.32193135719465643,—,Elegant Corfiot oil with herbal lift; shines on steamed vegetables and fish.
INT-000092,Mytilene Estate • Sacramento Valley,Sacramento Valley,San Joaquin,Taggiasca,2023.9513785478448,EVOO,golden-green,6.647288641423158,4.653122177625269,4.6693560569768815,ripe tomato;oregano;dried fig,rounded;pleasant;light pepper,none,"two-phase, cold",filtered,0.3852150227070844,—,Classically soft Kolovi suitable for mild salads.
INT-000340,Tsounati Mountain • Colchagua,Colchagua,Maule,Mission,2024.0083402941816,EVOO,deep green,7.859088369826893,6.286288286041247,8.104498211179033,wild greens;artichoke;oregano,bold bitterness;strong pepper,none,"cold extraction, two-phase",unfiltered,0.23912040409225588,—,Mountain Tsounati with intense pepper and wild herb character.
INT-000565,Peloponnesian Grove • Balıkesir,Balıkesir,Balıkesir,Picholine,2023.9946497857372,EVOO,deep green-gold,8.23797250203806,5.924111279688602,7.0822077446098755,green apple;fresh-cut grass;tomato leaf;artichoke,balanced;slightly peppery;almond finish,none,cold-extracted <27°C,filtered,0.25784234408541457,—,Koroneiki from Messinia with bright green fruitiness and a peppery finish; ideal for salads and grilled fish.
INT-000346,Phthiotis Vale • Umbria,Umbria,Puglia,Picual,2023.9643187183622,EVOO,golden,4.984581735023359,3.015091240255631,2.900538669675035,ripe apple;dried herb;almond,soft;low bitterness;light heat,none,cold extraction,filtered,0.39527064785689986,—,"Gentle mainland blend with friendly, ripe flavor profile."
INT-000242,Saronic Shores • Corsica,Corsica,Provence,Taggiasca,2024.014779476136,EVOO,golden-green,6.198115880654209,3.709475986204477,4.4645988982582505,ripe apple;herbs;almond,smooth;gentle bitterness,none,cold extraction,filtered,0.3422027338621049,—,"Attica blend, approachable and smooth for everyday use."
14,Arcadian Orchard,Peloponnese,Arcadia,Megaritiki;Koroneiki,2024.0,EVOO,golden,6.0,4.0,4.0,ripe pear;chamomile;almond,buttery;gentle bitterness,none,cold extraction,filtered,0.38,—,Approachable blend suited for everyday cooking and baking.
INT-000316,Arcadian Orchard • Sonoma,Sonoma,Napa,Manzanilla,2023.8885341693083,EVOO,golden,5.619443646677021,3.9814817496359485,3.3211295290262735,ripe pear;chamomile;almond,buttery;gentle bitterness,none,cold extraction,filtered,0.3667153987810433,—,Approachable blend suited for everyday cooking and baking.
INT-000601,Mytilene Estate • Liguria,Liguria,Liguria,Frantoio,2024.039807725852,EVOO,golden-green,6.244702226217607,4.43459271119593,5.079915227212375,ripe tomato;oregano;dried fig,rounded;pleasant;light pepper,none,"two-phase, cold",filtered,0.4061560933131029,—,Classically soft Kolovi suitable for mild salads.
INT-000388,Corfiot Lianolia • İzmir,İzmir,Aydın,Leccino,2024.0095091289554,EVOO,green-gold,6.911201456759978,4.020932316357539,4.982503878476991,green walnut;wild fennel;apple skin,silky;fresh;medium pepper,none,cold-extracted,filtered,0.31870165022290975,—,Elegant Corfiot oil with herbal lift; shines on steamed vegetables and fish.
INT-000274,Argolic Breeze • Marrakech-Safi,Marrakech-Safi,Marrakech-Safi,Picual,2024.0010606669669,EVOO,golden-green,5.899726437781182,3.1097486769767784,3.293911915987062,ripe apple;pear;chamomile,mild;buttery;light pepper,none,cold-extracted <27°C,filtered,0.3296316845101426,—,Classic Manaki with mild bitterness and delicate aromas; great for baking and white cheeses.
INT-000167,Mytilene Estate • Catalonia,Catalonia,Catalonia,Coratina,2024.0410815782259,EVOO,golden-green,6.0141284273973445,4.159257157880218,4.035524531359169,ripe tomato;oregano;dried fig,rounded;pleasant;light pepper,none,"two-phase, cold",filtered,0.42160327904311184,—,Classically soft Kolovi suitable for mild salads.
INT-000794,Kefalonian Bay • South Australia,South Australia,Victoria,Arbosana,2023.9803944112568,EVOO,golden-green,5.869716702993347,3.839539319082138,4.877160303934091,ripe apple;oregano;almond,round;mildly peppery,none,cold extraction,filtered,0.35455182532595403,—,Island blend leaning ripe and round; table‑friendly and forgiving.
INT-000647,Lesvos Hills • Hawke's Bay,Hawke's Bay,Hawke's Bay,Chemlali,2023.9501981137723,EVOO,golden,6.365480585721918,3.4017029589549,3.86711893718723,ripe tomato;dried herbs;almond,soft;rounded;subtle heat,none,"two-phase, cold",filtered,0.4192474179037846,—,Gentle island blend with ripe fruit notes; friendly for desserts and light sautés.
INT-000485,Arcadian Orchard • Valencia,Valencia,Andalusia,Chemlali,2024.056590805546,EVOO,golden,6.221813768261607,4.780179421114903,3.4473727379726093,ripe pear;chamomile;almond,buttery;gentle bitterness,none,cold extraction,filtered,0.37693702929492473,—,Approachable blend suited for everyday cooking and baking.
INT-000783,Phthiotis Vale • Provence,Provence,Provence,Taggiasca,2023.997158699406,EVOO,golden,5.098643865271276,2.8,2.878829612214712,ripe apple;dried herb;almond,soft;low bitterness;light heat,none,cold extraction,filtered,0.4203080046977589,—,"Gentle mainland blend with friendly, ripe flavor profile."
INT-000505,Argolic Breeze • Ajloun,Ajloun,Irbid,Arbosana,2024.0178218166516,EVOO,golden-green,6.713079139213655,3.147192089622709,4.622700839045493,ripe apple;pear;chamomile,mild;buttery;light pepper,none,cold-extracted <27°C,filtered,0.37034710431190027,—,Classic Manaki with mild bitterness and delicate aromas; great for baking and white cheeses.
INT-000244,Cretan Ridge • San Joaquin,San Joaquin,San Joaquin,Chemlali,2023.9468915715827,EVOO,vibrant green,8.96145874311656,6.635937998524019,8.25,rocket;artichoke;green almond;oregano,robust;spicy;lingering pepper,none,"three-phase mill, nitrogen blanket",filtered,0.2095734657752033,NYIOOC 2024 Gold (fictional),Powerful Cretan profile with high fruitiness and pungency; stands up to roasted meats.
INT-000567,Sitia Sunrise • Trás-os-Montes,Trás-os-Montes,Ribatejo,Koroneiki,2024.0075489729704,EVOO,bright green,7.9252328027201075,5.861455503505752,8.088491241314458,green tomato;artichoke;nettle,firm bitterness;spicy tail,none,"three-phase, inert gas",filtered,0.1875,—,High‑energy Sitia EVOO with classic Cretan grassiness; for soups and grilled octopus.
INT-000563,Tsounati Mountain • Languedoc,Languedoc,Corsica,Koroneiki,2023.9697164198558,EVOO,deep green,7.9926944462625595,6.104578559388558,7.897299225211128,wild greens;artichoke;oregano,bold bitterness;strong pepper,none,"cold extraction, two-phase",unfiltered,0.24069860903144882,—,Mountain Tsounati with intense pepper and wild herb character.
INT-000687,Zakynthos Grove • South Australia,South Australia,South Australia,Koroneiki,2023.9166605560804,EVOO,green,6.711658014442409,4.896910641967482,5.999720703154642,green banana;parsley;pepper leaf,fresh;medium body;clean heat,none,two-phase,unfiltered,0.3535380365010807,—,Lively island Koroneiki with green banana and clean peppery lift.
INT-000190,Corfiot Lianolia • Aydın,Aydın,Balıkesir,Taggiasca,2024.0314192482622,EVOO,green-gold,7.61601776328788,3.8707358056596903,4.945526762123209,green walnut;wild fennel;apple skin,silky;fresh;medium pepper,none,cold-extracted,filtered,0.3478060561813583,—,Elegant Corfiot oil with herbal lift; shines on steamed vegetables and fish.
INT-000700,Tsounati Mountain • Wairarapa,Wairarapa,Wairarapa,Koroneiki,2024.0456259890332,EVOO,deep green,7.957121711179724,6.300221305330163,8.25,wild greens;artichoke;oregano,bold bitterness;strong pepper,none,"cold extraction, two-phase",unfiltered,0.2244346794505263,—,Mountain Tsounati with intense pepper and wild herb character.
INT-000476,Nestos Riverbank • Kairouan,Kairouan,Sousse,Picholine,2023.9874773617873,EVOO,green,6.999375407621552,5.091800697697569,6.685483941012471,green tomato;rocket;peppercorn,firm;spicy;clean finish,none,"cold, inert gas",filtered,0.310202737783098,—,Thracian blend with zesty tomato‑leaf and spicy finish.
INT-000682,Olympia Fields • Kairouan,Kairouan,Kairouan,Barnea,2023.9587907852074,EVOO,green-gold,7.345621502258937,5.327992250581714,6.935737185062411,fresh-cut grass;green almond;citrus zest,balanced;clean;medium pepper,none,three-phase,filtered,0.2742886811885753,—,Clean classic profile; versatile on legumes and grilled vegetables.
INT-000511,Peloponnesian Grove • Wairarapa,Wairarapa,Hawke's Bay,Frantoio,2023.9589740129547,EVOO,deep green-gold,7.4062310505969,5.994599137993836,6.396757264281703,green apple;fresh-cut grass;tomato leaf;artichoke,balanced;slightly peppery;almond finish,none,cold-extracted <27°C,filtered,0.2808975775751883,—,Koroneiki from Messinia with bright green fruitiness and a peppery finish; ideal for salads and grilled fish.
INT-000059,Argolic Breeze • Zgharta,Zgharta,Koura,Cornicabra,2024.0463499888021,EVOO,golden-green,5.9802872528386235,3.6681506621850057,5.170252801984963,ripe apple;pear;chamomile,mild;buttery;light pepper,none,cold-extracted <27°C,filtered,0.3842960434516275,—,Classic Manaki with mild bitterness and delicate aromas; great for baking and white cheeses.
INT-000475,Sitia Sunrise • Irbid,Irbid,Ajloun,Arbequina,2024.0059387381434,EVOO,bright green,8.108460483419602,5.8996141784932865,6.735886165092503,green tomato;artichoke;nettle,firm bitterness;spicy tail,none,"three-phase, inert gas",filtered,0.24046626082733097,—,High‑energy Sitia EVOO with classic Cretan grassiness; for soups and grilled octopus.
INT-000561,Olympia Fields • Sacramento Valley,Sacramento Valley,San Joaquin,Manzanilla,2023.9957263258018,EVOO,green-gold,6.910865018292953,4.420200871001708,6.552717289469584,fresh-cut grass;green almond;citrus zest,balanced;clean;medium pepper,none,three-phase,filtered,0.3344716052129797,—,Clean classic profile; versatile on legumes and grilled vegetables.
INT-000748,Phthiotis Vale • Sfax,Sfax,Sousse,Arbequina,2024.0065254925532,EVOO,golden,4.84951969222565,2.8117790827474702,2.75,ripe apple;dried herb;almond,soft;low bitterness;light heat,none,cold extraction,filtered,0.4229571810075232,—,"Gentle mainland blend with friendly, ripe flavor profile."
INT-000253,Lesvos Hills • Languedoc,Languedoc,Corsica,Manzanilla,2023.9678442422187,EVOO,golden,6.238151575316509,4.327877745840409,3.2321870597571265,ripe tomato;dried herbs;almond,soft;rounded;subtle heat,none,"two-phase, cold",filtered,0.3989121041479414,—,Gentle island blend with ripe fruit notes; friendly for desserts and light sautés.
INT-000022,Makri Heritage • Corsica,Corsica,Languedoc,Manzanilla,2024.009848169098,EVOO,emerald green,7.903059410493374,5.026033121058203,6.169070010261895,tomato leaf;green pepper;fresh herbs,crisply bitter;vivid pepper,none,"cold extraction, decanter",unfiltered,0.24313249883572288,—,"Distinct Makri cultivar, tomato‑leaf aromas and vibrant pepper; superb for bruschetta."
